timestamp_utc,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip,pres,rh,slp,snow,solar_rad,temp,uv,vis,wind_dir,wind_gust_spd,wind_spd,seconds,Day_sin,Day_cos,Year_sin,Year_cos
2024-01-12 13:00:00,29,14.1,0,0,-8.7,0,n,0.0,956,58,1015,0,0,22.8,0.0,4,245,2.8,2.06,1705064400.0,-0.25881904509657333,-0.9659258262906619,0.19564435030287222,0.9806749146351033
2024-01-12 14:00:00,27,14.4,0,0,-21.8,0,n,0.0,956,65,1016,0,0,21.2,0.0,4,135,3.0,1.53,1705068000.0,-0.4999999999900969,-0.8660254037901562,0.1963472304815853,0.9805344283003077
2024-01-12 15:00:00,25,14.6,0,0,-35.2,0,n,0.0,957,73,1017,0,0,19.6,0.0,4,20,5.2,1.0,1705071600.0,-0.7071067811850195,-0.7071067811880757,0.19705000978156031,0.9803934381895296
2024-01-12 16:00:00,29,14.5,0,0,-48.8,0,n,0.0,957,76,1017,0,0,18.8,0.0,4,20,6.2,1.0,1705075200.0,-0.8660254037807191,-0.5000000000064423,0.19775268784178113,0.9802519443751954
2024-01-12 17:00:00,33,14.3,0,0,-62.5,0,n,0.0,957,79,1017,0,0,18.0,0.0,4,20,4.9,1.0,1705078800.0,-0.965925826285777,-0.25881904511480425,0.198455264301228,0.9801099469300012
2024-01-12 18:00:00,37,14.1,0,0,-76.3,0,n,0.0,957,82,1017,0,0,17.2,0.0,4,20,5.0,1.0,1705082400.0,-1.0,-3.4427322786442495e-12,0.1991577387989333,0.9799674459269021
2024-01-12 19:00:00,37,13.6,0,0,-88.3,0,n,0.0,957,82,1017,0,0,16.7,0.0,3,125,2.9,1.0,1705086000.0,-0.9659258262913254,0.2588190450940973,0.19986011097398185,0.979824441439112
2024-01-12 20:00:00,37,13.2,0,0,-75.8,0,n,0.0,957,83,1017,0,0,16.1,0.0,3,235,2.7,1.0,1705089600.0,-0.8660254037841619,0.5000000000004793,0.20056238046551098,0.979680933540103
2024-01-12 21:00:00,37,12.7,0,0,-62.0,0,n,0.0,956,83,1017,0,0,15.6,0.0,2,340,2.5,1.0,1705093200.0,-0.7071067811898882,0.7071067811832068,0.2012645469127108,0.9795369223036063
2024-01-12 22:00:00,37,13.2,0,0,-48.3,0,n,0.0,956,86,1016,0,0,15.5,0.0,2,265,2.1,1.7,1705096800.0,-0.5000000000086622,0.8660254037794375,0.20196660995482443,0.9793924078036116
2024-01-12 23:00:00,37,13.7,0,0,-34.7,0,n,0.0,955,89,1016,0,0,15.5,0.0,2,185,2.4,2.4,1705100400.0,-0.2588190451032242,0.9659258262888798,0.202668569231148,0.979247390114367
2024-01-13 00:00:00,37,13.9,0,0,-21.3,0,n,0.0,955,91,1015,0,0,15.4,0.0,2,110,3.1,3.1,1705104000.0,-6.006076430238768e-12,1.0,0.20337042438103106,0.9791018693103795
2024-01-13 01:00:00,50,16.0,0,0,-8.1,0,n,0.0,955,100,1015,0,0,16.0,0.0,2,100,3.1,3.1,1705107600.0,0.2588190450916213,0.9659258262919888,0.20407217504387656,0.978955845466414
2024-01-13 02:00:00,48,15.9,34,288,4.5,47,d,0.0,956,93,1016,0,41,17.0,2.0,3,120,3.6,3.6,1705111200.0,0.4999999999982594,0.8660254037854436,0.20477382085914123,0.9788093186574943
2024-01-13 03:00:00,44,13.7,72,648,16.5,249,d,0.0,957,74,1016,0,226,18.4,2.3,2,140,3.8,3.1,1705114800.0,0.7071067811813944,0.7071067811917008,0.20547536146633555,0.9786622889589027
2024-01-13 04:00:00,41,15.8,92,791,27.5,451,d,0.0,957,70,1016,0,412,21.5,3.3,3,115,3.0,2.43,1705118400.0,0.8660254037781558,0.5000000000108822,0.2061767965050798,0.9785147564461677
2024-01-13 05:00:00,37,16.8,105,865,36.6,614,d,0.0,957,68,1016,0,567,23.0,4.6,5,130,4.4,2.1,1705122000.0,0.9659258262882163,0.25881904510570014,0.20687812561488156,0.9783667211951116
2024-01-13 06:00:00,33,13.8,112,902,42.9,718,d,0.0,958,47,1016,0,676,26.0,5.6,4,140,4.0,1.2,1705125600.0,1.0,8.569420581833287e-12,0.20757934843546968,0.9782181832817799
2024-01-13 07:00:00,30,15.7,114,913,45.2,754,d,0.0,957,50,1015,0,711,27.0,6.0,6,190,4.4,2.1,1705129200.0,0.9659258262926522,-0.2588190450891453,0.20828046460657212,0.9780691427824878
2024-01-13 08:00:00,26,18.3,111,901,42.8,716,d,0.0,956,59,1014,0,674,27.0,5.1,6,235,5.2,1.5,1705132800.0,0.8660254037867252,-0.49999999999603945,0.20898147376797147,0.9779195997738089
2024-01-13 09:00:00,25,15.3,105,863,36.4,610,d,0.0,955,47,1013,0,580,27.6,2.1,4,250,4.8,1.5,1705136400.0,0.7071067811935133,-0.7071067811795817,0.20968237555950542,0.9777695543325751
2024-01-13 10:00:00,50,17.8,92,788,27.2,446,d,0.0,955,57,1013,0,387,27.0,1.6,6,270,6.4,2.1,1705140000.0,0.5000000000004997,-0.8660254037841502,0.21038316962106676,0.9776190065358762
2024-01-13 11:00:00,37,19.4,71,642,16.2,243,d,0.0,955,69,1012,0,223,25.5,0.9,6,295,4.0,3.35,1705143600.0,0.25881904510817616,-0.965925826287553,0.21108385559260368,0.9774679564610601
2024-01-13 12:00:00,12,17.1,32,269,4.2,42,d,0.0,954,61,1012,0,40,25.2,0.9,4,320,2.6,2.6,1705147200.0,1.1132764733427806e-11,-1.0,0.21178443311411982,0.977316404185733
2024-01-13 13:00:00,13,22.0,0,0,-8.5,0,n,0.0,955,94,1013,0,0,23.0,0.0,4,330,2.8,2.1,1705150800.0,-0.2588190451007254,-0.9659258262895494,0.21248490182567464,0.9771643497877588
2024-01-13 14:00:00,13,21.0,0,0,-21.7,0,n,0.0,955,94,1014,0,0,22.0,0.0,3,350,3.2,2.1,1705154400.0,-0.49999999999381955,-0.866025403788007,0.21318526136738344,0.9770117933452597
2024-01-13 15:00:00,14,16.8,0,0,-35.1,0,n,0.0,956,77,1015,0,0,21.0,0.0,2,50,3.2,1.0,1705158000.0,-0.7071067811777692,-0.7071067811953259,0.21388551137941764,0.9768587349366156
2024-01-13 16:00:00,15,18.8,0,0,-48.7,0,n,0.0,956,91,1015,0,0,20.3,0.0,3,45,3.2,1.0,1705161600.0,-0.8660254037828684,-0.5000000000027196,0.21458565150200493,0.9767051746404645
2024-01-13 17:00:00,15,18.6,0,0,-62.4,0,n,0.0,955,95,1015,0,0,19.5,0.0,3,55,2.8,1.0,1705165200.0,-0.9659258262868895,-0.2588190451106522,0.2152856813754294,0.9765511125357019
2024-01-13 18:00:00,16,16.0,0,0,-76.2,0,n,0.0,955,86,1015,0,0,18.4,0.0,2,90,1.7,1.0,1705168800.0,-1.0,-1.3696108885022324e-11,0.21598560064008737,0.9763965487014693
2024-01-13 19:00:00,1,16.0,0,0,-88.2,0,n,0.0,955,88,1015,0,0,18.1,0.0,2,75,1.16,1.16,1705172400.0,-0.9659258262902128,0.2588190450982494,0.21668540893626545,0.9762414832172025
2024-01-13 20:00:00,5,16.1,0,0,-75.8,0,n,0.0,955,90,1014,0,0,17.7,0.0,1,65,1.4,1.33,1705176000.0,-0.8660254037892886,0.4999999999915996,0.21738510590447374,0.9760859161625582
2024-01-13 21:00:00,1,16.1,0,0,-62.1,0,n,0.0,954,92,1014,0,0,17.4,0.0,1,50,1.5,1.5,1705179600.0,-0.7071067811868487,0.7071067811862464,0.21808469118522408,0.9759298476174635
2024-01-13 22:00:00,0,15.3,0,0,-48.3,0,n,0.0,954,92,1014,0,0,16.6,0.0,1,140,1.33,1.33,1705183200.0,-0.5000000000049396,0.8660254037815868,0.21878416441908569,0.9757732776621024
2024-01-13 23:00:00,0,14.7,0,0,-34.7,0,n,0.0,954,93,1014,0,0,15.8,0.0,1,230,1.16,1.16,1705186800.0,-0.25881904511312814,0.965925826286226,0.2194835252466853,0.9756162063769173
2024-01-14 00:00:00,0,13.9,0,0,-21.3,0,n,0.0,954,93,1014,0,0,15.0,0.0,1,320,1.0,1.0,1705190400.0,-1.7075378082499916e-12,1.0,0.22018277330870747,0.9754586338426076
2024-01-14 01:00:00,0,14.0,0,0,-8.2,0,n,0.0,955,100,1015,0,0,14.0,0.0,2,235,1.6,1.6,1705194000.0,0.25881904509577336,0.9659258262908762,0.22088190824589465,0.9753005601401304
2024-01-14 02:00:00,21,14.0,34,287,4.5,47,d,0.0,956,100,1016,0,45,14.0,2.0,2,150,2.4,1.6,1705197600.0,0.4999999999893797,0.8660254037905702,0.22158092969904744,0.9751419853507005
2024-01-14 03:00:00,22,12.3,72,648,16.6,249,d,0.0,956,65,1016,0,239,19.0,2.3,2,110,4.0,3.1,1705201200.0,0.7071067811844338,0.7071067811886612,0.22227983730902467,0.9749829095557899
2024-01-14 04:00:00,22,13.7,92,792,27.5,452,d,0.0,956,63,1016,0,433,21.0,3.3,3,105,4.4,3.35,1705204800.0,0.8660254037803051,0.5000000000071595,0.22297863071674376,0.974823332837128
2024-01-14 05:00:00,23,14.8,105,865,36.7,615,d,0.0,956,60,1015,0,587,23.0,4.6,4,100,3.6,3.6,1705208400.0,0.9659258262855626,0.25881904511560416,0.22367730956318074,0.9746632552767017
2024-01-14 06:00:00,24,14.2,112,902,43.0,720,d,0.0,957,50,1015,0,687,25.4,5.7,4,110,3.6,2.6,1705212000.0,1.0,4.27088195984451e-12,0.22437587348937055,0.9745026769567552
2024-01-14 07:00:00,24,16.4,114,913,45.3,756,d,0.0,956,57,1014,0,717,25.5,5.2,5,120,4.8,1.8,1705215600.0,0.9659258262915397,-0.2588190450932974,0.2250743221364071,0.9743415979597899
2024-01-14 08:00:00,25,14.8,112,902,43.0,719,d,0.0,955,50,1013,0,685,26.0,4.9,5,210,5.2,3.1,1705219200.0,0.866025403784576,-0.4999999999997621,0.225772655145499,0.9741800183685516
2024-01-14 09:00:00,37,15.7,105,864,36.6,613,d,0.0,954,50,1012,0,568,27.0,4.1,4,230,5.1,2.6,1705222800.0,0.7071067811904738,-0.7071067811826213,0.22647087215774803,0.974017938266082
2024-01-14 10:00:00,50,15.9,92,790,27.4,449,d,0.0,954,57,1012,0,391,25.0,2.5,5,220,5.2,2.1,1705226400.0,0.5000000000093794,-0.8660254037790235,0.22716897281448178,0.9738553577356409
2024-01-14 11:00:00,41,9.7,71,645,16.4,246,d,0.0,954,38,1012,0,235,25.0,2.0,5,220,4.4,3.1,1705230000.0,0.2588190451040241,-0.9659258262886654,0.22786695675703222,0.9736922768607589
2024-01-14 12:00:00,25,13.9,33,277,4.3,44,d,0.0,954,50,1012,0,42,25.0,1.8,4,270,4.09,4.09,1705233600.0,6.83422611143903e-12,-1.0,0.22856482362679129,0.9735286957252229
2024-01-14 13:00:00,25,15.3,0,0,-8.4,0,n,0.0,955,70,1013,0,0,21.0,0.0,5,260,3.6,1.8,1705237200.0,-0.2588190450908214,-0.9659258262922031,0.22926257306521106,0.9733646144130773
2024-01-14 14:00:00,25,16.8,0,0,-21.5,0,n,0.0,955,82,1014,0,0,20.0,0.0,5,300,3.6,1.0,1705240800.0,-0.4999999999975422,-0.8660254037858577,0.229960204713804,0.9732000330086232
2024-01-14 15:00:00,25,12.9,0,0,-35.0,0,n,0.0,956,67,1015,0,0,19.2,0.0,4,50,3.6,0.5,1705244400.0,-0.7071067811808087,-0.7071067811922863,0.23065771821414296,0.9730349515964187
2024-01-14 16:00:00,25,15.5,0,0,-48.6,0,n,0.0,956,82,1015,0,0,18.6,0.0,4,205,2.5,0.75,1705248000.0,-0.8660254037777417,-0.5000000000115994,0.23135511320786165,0.972869370261279
2024-01-14 17:00:00,25,18.0,0,0,-62.3,0,n,0.0,956,100,1016,0,0,18.0,0.0,5,360,3.1,1.0,1705251600.0,-0.965925826288002,-0.2588190451065001,0.23205238933665454,0.9727032890882757
2024-01-14 18:00:00,25,13.9,0,0,-76.1,0,n,0.0,956,80,1016,0,0,17.4,0.0,4,360,4.0,1.5,1705255200.0,-1.0,-9.397570263033548e-12,0.23274954624227726,0.9725367081627377
2024-01-14 19:00:00,25,16.0,0,0,-88.0,0,n,0.0,956,100,1016,0,0,16.0,0.0,4,360,2.1,2.1,1705258800.0,-0.9659258262891003,0.25881904510240145,0.23344658356654666,0.9723696275702504
2024-01-14 20:00:00,25,14.9,0,0,-75.9,0,n,0.0,955,94,1015,0,0,15.9,0.0,3,360,4.4,1.9,1705262400.0,-0.8660254037871393,0.49999999999532224,0.23414350095134098,0.9722020473966558
2024-01-14 21:00:00,25,12.7,0,0,-62.1,0,n,0.0,955,83,1015,0,0,15.6,0.0,2,360,2.9,1.5,1705266000.0,-0.7071067811940989,0.7071067811789962,0.23484029803860018,0.972033967728053
2024-01-14 22:00:00,29,12.9,0,0,-48.4,0,n,0.0,955,86,1015,0,0,15.3,0.0,2,245,4.0,1.5,1705269600.0,-0.5000000000012169,0.866025403783736,0.2355369744703812,0.9718653886507838
2024-01-14 23:00:00,33,13.1,0,0,-34.8,0,n,0.0,955,89,1015,0,0,14.9,0.0,2,135,3.9,1.5,1705273200.0,-0.2588190451089761,0.9659258262873386,0.23623352988863722,0.9716963102514872
2024-01-15 00:00:00,37,13.5,0,0,-21.3,0,n,0.0,955,93,1015,0,0,14.6,0.0,2,20,4.1,1.5,1705276800.0,-1.1960914414628067e-11,1.0,0.2369299639355494,0.9715267326170183
2024-01-15 01:00:00,50,14.0,0,0,-8.2,0,n,0.0,955,100,1016,0,0,14.0,0.0,3,40,4.1,2.1,1705280400.0,0.2588190450999254,0.9659258262897636,0.23762627625330598,0.9713566558345021
2024-01-15 02:00:00,50,14.0,34,288,4.5,47,d,0.0,956,100,1016,0,41,14.0,1.7,3,20,4.0,1.5,1705284000.0,0.49999999999310235,0.866025403788421,0.23832246648415772,0.9711860799913205
2024-01-15 03:00:00,49,10.2,72,648,16.6,250,d,0.0,956,78,1017,0,222,14.0,2.1,2,20,5.2,1.5,1705287600.0,0.7071067811771836,0.7071067811959115,0.23901853427041814,0.9710150051751111
2024-01-15 04:00:00,48,13.8,93,792,27.6,453,d,0.0,957,72,1017,0,402,19.0,2.9,3,70,3.0,1.5,1705291200.0,0.8660254037824544,0.5000000000034368,0.23971447925446362,0.9708434314737683
2024-01-15 05:00:00,47,10.8,105,866,36.8,617,d,0.0,957,52,1016,0,555,21.0,4.1,4,80,6.0,2.1,1705294800.0,0.9659258262866751,0.2588190451114521,0.2404103010787337,0.9706713589754427
2024-01-15 06:00:00,46,7.4,112,903,43.2,723,d,0.0,957,37,1016,0,677,22.8,5.1,4,90,5.6,3.6,1705298400.0,1.0,-2.7656662144266223e-14,0.24110599938573116,0.9704987877685411
2024-01-15 07:00:00,45,9.8,114,914,45.5,759,d,0.0,956,43,1014,0,714,23.0,5.8,5,70,5.6,2.1,1705302000.0,0.9659258262904271,-0.25881904509744946,0.2418015738180222,0.9703257179417268
2024-01-15 08:00:00,44,11.0,112,903,43.2,722,d,0.0,955,44,1013,0,660,24.0,5.7,5,50,4.8,1.5,1705305600.0,0.8660254037897027,-0.4999999999908824,0.24249702401823675,0.9701521495839189
2024-01-15 09:00:00,0,8.6,105,866,36.8,616,d,0.0,954,38,1012,0,616,23.8,4.6,4,340,4.4,3.1,1705309200.0,0.7071067811874343,-0.7071067811856608,0.2431923496290685,0.9699780827842931
2024-01-15 10:00:00,0,9.8,92,792,27.5,452,d,0.0,954,43,1012,0,452,23.0,3.3,6,320,4.0,2.04,1705312800.0,0.5000000000056568,-0.8660254037811727,0.2438875502932752,0.9698035176322806
2024-01-15 11:00:00,0,8.7,72,648,16.6,249,d,0.0,954,40,1012,0,249,23.0,2.3,6,350,3.6,3.1,1705316400.0,0.2588190451139281,-0.9659258262860118,0.24458262565367872,0.969628454217569
2024-01-15 12:00:00,0,10.7,33,285,4.5,46,d,0.0,954,47,1012,0,45,22.6,2.0,4,360,3.2,3.1,1705320000.0,2.5356874894502526e-12,-1.0,0.24527757535316538,0.9694528926301021
2024-01-15 13:00:00,0,11.0,0,0,-8.2,0,n,0.0,954,56,1013,0,0,20.0,0.0,6,360,3.2,1.5,1705323600.0,-0.25881904509497344,-0.9659258262910906,0.24597239903474116,0.9692768329600652
2024-01-15 14:00:00,0,12.0,0,0,-21.4,0,n,0.0,955,70,1014,0,0,17.5,0.0,6,185,3.2,1.55,1705327200.0,-0.4999999999886625,-0.8660254037909844,0.24666709634131145,0.9691002752979416
2024-01-15 15:00:00,0,11.2,0,0,-34.8,0,n,0.0,955,66,1015,0,0,17.6,0.0,4,340,3.2,1.0,1705330800.0,-0.7071067811838483,-0.7071067811892469,0.24736166691601189,0.9689232197344287
2024-01-15 16:00:00,0,13.8,0,0,-48.5,0,n,0.0,955,87,1015,0,0,16.0,0.0,6,350,3.2,1.0,1705334400.0,-0.866025403779891,-0.5000000000078767,0.2480561104019881,0.9687456663604935
2024-01-15 17:00:00,0,12.5,0,0,-62.2,0,n,0.0,955,83,1015,0,0,15.4,0.0,5,310,3.2,0.5,1705338000.0,-0.9659258262891146,-0.25881904510234804,0.24875042644245104,0.968567615267359
2024-01-15 18:00:00,1,11.2,0,0,-76.0,0,n,0.0,955,79,1015,0,0,14.8,0.0,4,275,2.0,2.0,1705341600.0,-1.0,-5.099031641044771e-12,0.24944461468067713,0.9683890665465036
2024-01-15 19:00:00,1,11.2,0,0,-87.8,0,n,0.0,954,82,1015,0,0,14.2,0.0,4,235,2.0,2.0,1705345200.0,-0.965925826291754,0.2588190450924975,0.25013867476000845,0.9682100202896615
2024-01-15 20:00:00,30,11.1,0,0,-75.9,0,n,0.0,954,85,1014,0,0,13.6,0.0,4,200,2.0,2.0,1705348800.0,-0.86602540378499,0.49999999999904493,0.2508326063238529,0.9680304765888226
2024-01-15 21:00:00,29,11.1,0,0,-62.2,0,n,0.0,953,88,1014,0,0,13.0,0.0,4,160,1.6,1.6,1705352400.0,-0.7071067811910594,0.7071067811820357,0.2515264090156845,0.9678504355362323
2024-01-15 22:00:00,28,10.7,0,0,-48.5,0,n,0.0,953,88,1014,0,0,12.7,0.0,3,125,2.0,1.6,1705356000.0,-0.5000000000100966,0.8660254037786094,0.2522200824790433,0.9676698972243916
2024-01-15 23:00:00,27,10.4,0,0,-34.8,0,n,0.0,953,88,1014,0,0,12.3,0.0,3,85,2.4,1.6,1705359600.0,-0.258819045104824,0.9659258262884511,0.252913626357536,0.9674888617460569
2024-01-16 00:00:00,26,10.1,0,0,-21.4,0,n,0.0,953,88,1014,0,0,12.0,0.0,2,50,2.6,1.6,1705363200.0,-7.66237579263929e-12,1.0,0.25360704029483566,0.9673073291942399
2024-01-16 01:00:00,25,12.0,0,0,-8.2,0,n,0.0,954,100,1015,0,0,12.0,0.0,2,20,3.2,1.5,1705366800.0,0.25881904509002146,0.9659258262924174,0.25430032393468216,0.9671252996622081
2024-01-16 02:00:00,25,11.4,34,288,4.6,47,d,0.0,954,90,1015,0,45,13.0,2.0,2,105,2.5,1.53,1705370400.0,0.499999999996825,0.8660254037862717,0.25499347692088237,0.9669427732434839
2024-01-16 03:00:00,25,10.2,72,649,16.6,250,d,0.0,955,73,1015,0,240,15.0,2.4,2,90,3.6,2.6,1705374000.0,0.7071067811802232,0.707106781192872,0.2556864988973652,0.9667597500318307
2024-01-16 04:00:00,25,11.5,93,793,27.6,454,d,0.0,955,70,1015,0,435,17.0,3.3,3,100,3.4,2.6,1705377600.0,0.8660254037846037,0.49999999999971423,0.256379389507962,0.9665762301213106
2024-01-16 05:00:00,25,13.0,105,866,36.9,619,d,0.0,955,68,1014,0,592,19.0,4.6,4,110,2.8,2.6,1705381200.0,0.9659258262877877,0.2588190451073,0.2570721483967366,0.9663922136061974
2024-01-16 06:00:00,25,9.9,112,903,43.3,725,d,0.0,955,48,1014,0,719,21.4,5.8,4,110,3.6,3.6,1705384800.0,1.0,1.0225719944233809e-11,0.25776477520776536,0.9662077005810346
2024-01-16 07:00:00,25,10.8,114,915,45.7,762,d,0.0,954,49,1013,0,732,22.0,6.2,5,110,4.0,3.1,1705388400.0,0.9659258262893146,-0.25881904510160153,0.25845726958519255,0.9660226911406207
2024-01-16 08:00:00,25,9.0,112,904,43.4,725,d,0.0,953,42,1011,0,719,22.5,5.8,6,105,3.6,0.75,1705392000.0,0.8660254037875534,-0.4999999999946051,0.2591496311732306,0.9658371853800094
2024-01-16 09:00:00,25,8.4,105,867,37.0,620,d,0.0,952,37,1010,0,615,24.0,4.6,4,110,2.6,2.6,1705395600.0,0.7071067811946845,-0.7071067811784106,0.25984185961616,0.9656511833945091
2024-01-16 10:00:00,25,7.6,93,794,27.7,455,d,0.0,952,35,1010,0,451,24.0,3.3,6,150,2.4,2.1,1705399200.0,0.5000000000019341,-0.8660254037833219,0.26053395455832984,0.9654646852796834
2024-01-16 11:00:00,25,8.7,72,651,16.7,252,d,0.0,952,40,1010,0,250,23.0,2.3,6,360,2.6,2.6,1705402800.0,0.25881904510977605,-0.9659258262871242,0.2612259156441576,0.9652776911313508
2024-01-16 12:00:00,25,10.6,34,293,4.7,48,d,0.0,951,46,1010,0,46,22.8,2.0,4,50,1.6,1.0,1705406400.0,1.2789064095828327e-11,-1.0,0.2619177425181296,0.9650902010455845
2024-01-16 13:00:00,25,11.0,0,0,-8.1,0,n,0.0,952,56,1011,0,0,20.0,0.0,6,330,3.2,2.1,1705410000.0,-0.2588190450991255,-0.965925826289978,0.2626094348248012,0.9649022151187127
2024-01-16 14:00:00,25,10.8,0,0,-21.3,0,n,0.0,952,59,1011,0,0,19.0,0.0,5,360,3.2,1.0,1705413600.0,-0.49999999999238515,-0.8660254037888351,0.2633009922087968,0.9647137334473181
2024-01-16 15:00:00,25,12.1,0,0,-34.7,0,n,0.0,953,70,1012,0,0,17.6,0.0,2,50,3.2,0.5,1705417200.0,-0.7071067811868877,-0.7071067811862073,0.2639924143148102,0.9645247561282383
2024-01-16 16:00:00,25,12.9,0,0,-48.3,0,n,0.0,953,87,1012,0,0,15.0,0.0,4,300,3.2,0.5,1705420800.0,-0.8660254037820403,-0.500000000004154,0.26468370078760456,0.9643352832585655
2024-01-16 17:00:00,25,14.1,0,0,-62.1,0,n,0.0,953,94,1013,0,0,15.1,0.0,3,135,1.4,0.66,1705424400.0,-0.9659258262864608,-0.258819045112252,0.2653748512720677,0.9641453149356315
2024-01-16 18:00:00,25,12.5,0,0,-75.8,0,n,0.0,953,84,1013,0,0,15.2,0.0,2,160,1.5,1.0,1705428000.0,-1.0,-8.004930190559947e-13,0.2660658654129928,0.9639548512570675
2024-01-16 19:00:00,25,12.2,0,0,-87.6,0,n,0.0,952,84,1013,0,0,14.9,0.0,3,145,2.1,1.0,1705431600.0,-0.9659258262906415,0.25881904509664955,0.26675674285540757,0.9637638923207146
2024-01-16 20:00:00,25,11.9,0,0,-76.0,0,n,0.0,952,84,1012,0,0,14.5,0.0,3,125,2.3,1.0,1705435200.0,-0.8660254037901167,0.4999999999901652,0.267447483244355,0.963572438224683
2024-01-16 21:00:00,25,11.5,0,0,-62.2,0,n,0.0,952,84,1012,0,0,14.2,0.0,4,110,2.4,1.0,1705438800.0,-0.7071067811880198,0.7071067811850752,0.26813808622494867,0.9633804890673373
2024-01-16 22:00:00,29,11.1,0,0,-48.5,0,n,0.0,952,86,1012,0,0,13.4,0.0,3,195,2.1,1.36,1705442400.0,-0.500000000006374,0.8660254037807587,0.2688285514423726,0.9631880449472967
2024-01-16 23:00:00,33,10.5,0,0,-34.8,0,n,0.0,952,87,1012,0,0,12.6,0.0,3,275,2.0,1.73,1705446000.0,-0.25881904511472803,0.9659258262857974,0.26951887854188183,0.9629951059634344
2024-01-17 00:00:00,37,10.0,0,0,-21.4,0,n,0.0,952,89,1012,0,0,11.8,0.0,2,360,2.1,2.1,1705449600.0,-3.3638371706505134e-12,1.0,0.27020906716880205,0.9628016722148782
2024-01-17 01:00:00,50,11.0,0,0,-8.2,0,n,0.0,952,100,1013,0,0,11.0,0.0,2,360,2.6,2.6,1705453200.0,0.2588190450941735,0.965925826291305,0.2708991169685303,0.9626077438010098
2024-01-17 02:00:00,47,9.8,34,289,4.6,47,d,0.0,953,91,1013,0,42,11.3,0.9,2,140,4.0,1.36,1705456800.0,0.4999999999879453,0.8660254037913985,0.27158902758653497,0.9624133208214651
2024-01-17 03:00:00,42,9.6,72,650,16.7,251,d,0.0,953,76,1014,0,239,13.8,1.0,2,360,2.4,2.1,1705460400.0,0.7071067811832626,0.7071067811898324,0.27227879866835575,0.9622184033761343
2024-01-17 04:00:00,37,13.9,93,793,27.7,455,d,0.0,954,82,1013,0,424,17.0,1.2,3,90,2.5,2.1,1705464000.0,0.866025403779477,0.5000000000085939,0.27296842985960423,0.9620229915651612
2024-01-17 05:00:00,32,11.0,105,867,37.0,620,d,0.0,954,56,1013,0,589,20.0,1.7,3,100,6.4,3.6,1705467600.0,0.9659258262889002,0.25881904510314796,0.2736579208059638,0.9618270854889442
2024-01-17 06:00:00,27,9.6,112,904,43.5,727,d,0.0,954,43,1012,0,719,22.8,2.4,4,110,6.0,3.1,1705471200.0,1.0,5.927181322245032e-12,0.2743472711531899,0.9616306852481352
2024-01-17 07:00:00,25,8.7,114,916,45.9,764,d,0.0,953,40,1011,0,758,23.0,2.6,5,100,5.2,2.6,1705474800.0,0.9659258262919683,-0.2588190450916975,0.2750364805471648,0.9614337909436245
2024-01-17 08:00:00,25,8.8,112,904,43.6,729,d,0.0,952,38,1010,0,723,24.0,2.7,6,120,4.1,1.5,1705478400.0,0.8660254037854042,-0.4999999999983277,0.2757255486336794,0.961236402676603
2024-01-17 09:00:00,26,8.0,105,868,37.2,623,d,0.0,951,33,1009,0,617,25.4,2.0,4,160,4.4,3.6,1705482000.0,0.7071067811916449,-0.7071067811814501,0.2764144750587609,0.9610385205484688
2024-01-17 10:00:00,26,9.9,93,795,27.9,459,d,0.0,951,41,1009,0,455,24.0,1.4,6,250,4.0,2.1,1705485600.0,0.5000000000108138,-0.8660254037781953,0.2771032594684549,0.9608401446608891
2024-01-17 11:00:00,27,9.9,73,654,16.9,255,d,0.0,951,41,1009,0,252,24.0,0.9,6,340,2.8,2.1,1705489200.0,0.258819045105624,-0.9659258262882368,0.2777919015088798,0.9606412751157848
2024-01-17 12:00:00,27,11.5,35,301,4.8,51,d,0.0,951,46,1009,0,49,23.8,0.8,4,320,2.6,2.6,1705492800.0,8.490525473839551e-12,-1.0,0.27848040082622716,0.9604419120153305
2024-01-17 13:00:00,28,12.0,0,0,-7.9,0,n,0.0,952,60,1010,0,0,20.0,0.0,5,360,2.6,2.6,1705496400.0,-0.25881904508922154,-0.9659258262926318,0.279168757066762,0.9602420554619545
2024-01-17 14:00:00,23,13.0,0,0,-21.1,0,n,0.0,952,66,1012,0,0,19.5,0.0,5,190,2.8,1.8,1705500000.0,-0.4999999999961078,-0.8660254037866858,0.2798569698768226,0.9600417055583383
2024-01-17 15:00:00,11,12.4,0,0,-34.6,0,n,0.0,953,67,1013,0,0,18.6,0.0,4,20,2.8,1.5,1705503600.0,-0.7071067811796375,-0.7071067811934575,0.2805450389028212,0.9598408624074173
2024-01-17 16:00:00,10,10.9,0,0,-48.2,0,n,0.0,953,63,1013,0,0,18.0,0.0,5,30,3.2,1.0,1705507200.0,-0.8660254037841896,-0.5000000000004314,0.28123296379124374,0.9596395261123799
2024-01-17 17:00:00,1,10.3,0,0,-62.0,0,n,0.0,954,63,1013,0,0,17.5,0.0,5,135,3.2,1.86,1705510800.0,-0.9659258262875734,-0.25881904510809994,0.28192074418865026,0.959437696776668
2024-01-17 18:00:00,12,10.9,0,0,-75.7,0,n,0.0,954,70,1014,0,0,16.4,0.0,4,360,2.6,2.6,1705514400.0,-1.0,-1.105386962543407e-11,0.2826083797416751,0.9592353745039771
